holder_id,nome,tipo,depositadas,concedidas,A_depositadas,A_concedidas,B_depositadas,B_concedidas,C_depositadas,C_concedidas,D_depositadas,D_concedidas,E_depositadas,E_concedidas,F_depositadas,F_concedidas,G_depositadas,G_concedidas,H_depositadas,H_concedidas,num_colaboradores,is_foreign,cluster
251015,SÉBASTIEN TERMET,Institution,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251016,THE DALLAS GROUP OF AMERICA INC,Company,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
251028,TIPEME HOLDINGS PTY LTD,Company,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1
251042,ACELL INDUSTRIES LIMITED,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251052,CALDAN THERAPEUTICS LIMITED,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251083,TACTICAL MEDICAL SOLUTIONS LLC,Company,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251101,KÖLLEMANN GMBH,Institution,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251121,SILENCE THERAPEUTICS GMBH,Company,6,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1
251132,SUMESA SA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251150,CASTING CORPORATION,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251190,CYNERGI SRL,Company,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
251194,ST PHARM CO LTD,Company,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
251215,COMPAGNIE LAITIERE EUROPEENNE,Company,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251234,ARTOSS GMBH,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251295,FXR GMBH,Company,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,1,1
251317,COFRESCO FRISCHHALTEPRODUKTE GMBH CO KG,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
251323,SYNTHOS DWORY SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPÓLKA JAWNA,Company,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251325,EMOSIS,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251330,CARDIAC SUCCESS LTD,Company,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251362,GHARDA CHEMICALS LIMITED,Company,9,1,3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1
251367,ECOVATIVE DESIGN LLC,Company,5,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251379,EBZ SYSTEC GMBH,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251408,MEDICINAL BIOCONVERGENCE RESEARCH CENTER,Company,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251411,PLANTARCBIO LTD,Company,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251451,INNAVASC MEDICAL INC,Institution,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251461,SPORT VISION SL,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251466,NOVOXEL LTD,Company,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251487,IRP HEALTH PTY LTD,Company,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251498,INNOVATION CRAFT COMPANY SL,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251512,BAYLOR UNIVERSITY,Company,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251531,UNIVERSITY OF STRATHCLYDE,Institution,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251566,AXIAL BIOTHERAPEUTICS INC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251572,STOREN TECHNOLOGIES INC,Company,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1
251579,CENTRO TECNOLOGICO DE NANOMATERIALES AVANZADOS SL,Company,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251587,AQUA JET RAZOR LLC,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251589,LIFESCAN IP HOLDINGS LLC,Company,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251593,RHEINMETALL MAN MILITARY VEHICLES ÖSTERREICH GESMBH,Company,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
251598,FIREPROOF LLC,Company,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
251600,TECH AS,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251602,BROCK USA LLC,Company,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
251627,THE CALLIGRAPHY CUT COMPANY GMBH,Institution,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251629,ESCAPE THERAPEUTICS INC,Institution,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251679,MARCEGAGLIA CARBON STEEL SPA,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
251689,OKSOS LOCATOR SOLUTIONS INC,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1
251691,PROGASTRIN SA,Company,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1
251696,ENCOLNVEST INTERNATIONAL SL,Company,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
251711,CANFORMING SYSTEMS LLC,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251728,XW LABORATORIES INC,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251737,EXPOFARO SAS,Company,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
132478,LI LI,Company,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
251767,WINKLER UND DÜNNEBIER SÜSSWARENMASCHINEN GMBH,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251799,NANO GLOBAL LDA,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58660,ANNMARIE HIPSLEY,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251807,SENSUS HEALTHCARE INC,Company,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251818,GC AESTHETICS MANUFACTURING LIMITED,Company,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
251819,EMBLATION LIMITED,Company,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
251824,KETTENWULF BETRIEBS GMBH,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
251834,US DEPARTMENT OF VETERANS AFFAIRS,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251846,MAXX MEDIA GROUP LLC,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
251858,FRESH CHECK LTD,Company,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
251864,GENEWEL CO LTD,Company,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251868,PIED PARKER INC,Company,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,1
251885,BOBSBOX LLC,Company,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1
251889,INSTITUTE FOR RESEARCH IN BIOMEDICINE,Company,10,3,6,2,1,0,9,2,0,0,0,0,0,0,0,0,0,0,8,1,1
251904,BIOFEED ENVIRONMENTALLY FRIENDLY PEST CONTROL LTD,Company,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251907,RINOVUM SUBSIDIARY LLC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251973,GIFU UNIVERSITY,Company,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
251977,PLASMIN TECHNOLOGIES LLC,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251992,ENCODED THERAPEUTICS INC,Company,7,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252018,NANOMATERIALES QUIMICOS AVANZADOS SA DE CV,Company,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252021,MASATS SA,Institution,3,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
252025,UNIVERSITÄTSKLINIKUM HAMBURG,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252035,DELFORT COMM V,Company,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252036,PD CONSULT COMM V,Company,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252039,DT INVENTIONS,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252058,TAIMI RD INC,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
252074,HANGZHOU ACEA PHARMACEUTICAL RESEARCH CO LTD,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
252075,ZHEJIANG ACEA PHARMACEUTICALS CO LTD,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
252076,TC SLL,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
252084,AVIDEA TECHNOLOGIES INC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252087,OPUS MEDICAL THERAPIES LLC,Company,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252091,WELLA OPERATIONS US LLC,Company,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252092,SUPERGREEN ENERGY CORP,Institution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
252095,TCS JOHN HUXLEY EUROPE LTD,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252103,ORGANIC WASTE SYSTEMS VERKORT OWS NAAMLOZE VENNOOTSCHAP,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252104,CONSTRUCTIONS METALLIQUES JULIEN,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252117,CLEANLOGIX LLC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252130,TENOVA GOODFELLOW INC,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
252136,WEIDMANN HOLDING AG,Company,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
252173,GLG PHARMA LLC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
252202,SEAL ROCK THERAPEUTICS INC,Company,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
252211,KOREA FOOD RESEARCH INSTITUTE,Company,8,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252226,SUSTAIN HOLDINGS LLC,Company,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
252253,VENATOR UERDINGEN GMBH,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252258,PUBLIC JOINTSTOCK COMPANY MACHINEBUILDING PLANT ZIOPODOLSK,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
252279,BEA SA,Company,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1
252288,DESIGN LLC,Company,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
252314,SCYNEXIS INC,Company,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252321,KOMET AUSTRIA GMBH,Company,4,2,2,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
252347,SCHMID RHYNER AG,Company,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
252376,GENOME RESEARCH LIMITED,Company,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252389,SMART SUTURES LLC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252401,ZHEJIANG JINGU CO LTD,Company,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252408,UNIVERSAL ENGRAVING INC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252451,WHITEWAVE SERVICES INC,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252459,PACKERS PLUS ENERGY SERVICES INC,Company,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
252493,GGBIO INC,Company,6,4,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
252511,BEIJING NATIONAL RAILWAY RESEARCHDESIGN INSTITUTE OF SIGNAL COMMUNICATION GROUP COLTD,Company,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252520,ABROR DADAKHODJAEV,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252521,AMANULLA ASADULLAEVICH SULTANXODJAEV,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252526,EXCELSIOR INC,Company,3,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1
252545,IDEE VULCANICHE SRL,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252553,LIAONING DAEWOONG PHARMACEUTICAL CO LTD,Company,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252567,MSINTECH CO LTD,Company,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1
252569,SANDS INNOVATIONS LTD,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1
252572,ONCONOVA THERAPEUTICS INC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252611,NR SOOS TECHNOLOGY LTD,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252622,CRYOLOGISTICS REFRIGERATION TECHNOLOGIES LTD,Company,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
252634,MULTI RADIANCE MEDICAL,Company,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252638,TOLLNINE INC,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252660,JUBILANT DRAXIMAGE INC,Company,5,0,3,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1
252661,OTTAWA HEART INSTITUTE RESEARCH CORPORATION,Institution,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
252678,ENEXOR ENERGY,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
252690,ARTESA LLC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252704,DLHBOWLES INC,Company,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
252712,FILLON TECHNOLOGIES,Company,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
252725,SWEDISH NEUTRAL HOLDING AB,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
252736,SHRP EQUIPMENT CORP LIMITED,Company,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
252740,VITA INCLINATA TECHNOLOGIES INC,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252797,MCCLOSKEY INTERNATIONAL LTD,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252803,POSPAY FINANSAL TEKNOLOJI HIZMETLERI ANONIM SIRKETI,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
252830,PATH HOLDINGS INC,Company,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252831,LOTO LABS INC,Company,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1
252846,SHANXI KANGBAO BIOLOGICAL PRODUCT CO LTD,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252847,INSTITUTE OF PATHOGEN BIOLOGY CHINESE ACADEMY OF MEDICAL SCIENCES,Institution,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
252868,SAFE IMPLANT TECHNOLOGY APS,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252872,SCHWEIZERISCHES TROPEN UND PUBLIC HEALTHINSTITUT,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
252877,PHARM OVERSEAS INC,Company,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1
252880,TUBEMASTER INC,Company,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252917,ALLOGENE THERAPEUTICS INC,Company,21,0,14,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,2,1,1
252947,HYDROGEN TECH SDN BHD,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252949,CHENGDU QIANNIUCAO INFORMATION TECHNOLOGY CO LTD,Company,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,1,1
252951,CHIKARA MATSUNAGA,Institution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
252979,PRODEON INC,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252988,CAP DIAGNOSTICS LLC DBA PATHNOSTICS,Company,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
253032,ESCHER MIXERS SRL,Company,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253034,BYGEN CO LTD E OUTROS,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
253039,INSPIRING PTY LTD,Company,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253044,DONGTAI HARDWARE PRECISION HONG KONG LIMITED,Company,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
253051,KYN THERAPEUTICS,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253055,THE NORDAM GROUP LLC,Company,5,2,1,0,3,1,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1
253062,ESSILOR ITALIA SOCIETA PER AZIONI,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
253064,ABAXIS INC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
253073,SYSTEM LIMITED,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
253078,UNIVERSITY OF MYSORE,Company,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1
253087,ADVANCED TECHNOLOGIES LTD,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253107,NANOMI BV,Company,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253123,CAN FORMING TECHNOLOGIES LLC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253150,ZERONITEC CO LTD,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253156,TEC ADVANCED ANSTALT,Company,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
253175,IGM GROUP BV,Company,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253185,SCHERDEL INNOTEC FORSCHUNGS UND ENTWICKLUNGSGMBH,Company,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
253221,BLUE DIGS LLC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
253229,NUTRECO IP ASSETS BV,Company,12,1,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253237,UNIVERSITÉ LAVAL CANADA,Institution,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253244,COORS BREWING COMPANY,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
209147,SUN MI PARK,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
253282,DEUTERIA BEVERAGES LLC,Company,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253284,JVCKENWOOD CORPORATION,Company,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,1,1,1
253300,ALGOTHERAPEUTIX,Company,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1
253302,UNIVERSITY OF ROCHESTER MEDICAL CENTRE,Institution,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253304,IRISS HOLDINGS INC,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
253310,ACTINIUM PHARMACEUTICALS INC,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253316,FRAM GROUP IP LLC,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253319,DENTAL ROBOTICS GROUP BV,Company,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253323,FONDAZIONE CENTRO SAN RAFFAELE,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253343,VISINGER LLC,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
253354,RECONDOIL SWEDEN AB,Company,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1
253357,ASPIRATION PARTNERS INC,Company,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
253364,SUNFIRE GMBH,Company,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253370,PROTHERA BIOLOGICS INC,Company,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1
253382,ENDOGENE LIMITED,Company,3,1,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1
253398,STRATACA SYSTEMS LIMITED,Company,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253421,TEXAS CHILDRENS HOSPITAL,Institution,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253422,TEXAS HEART INSTITUTE,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253439,JET MICROTECH GMBH,Company,3,1,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
253442,INFINITED FIBER COMPANY OY,Company,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1
253453,RETINOPATHY ANSWER LIMITED,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
253454,RETINOPATHY ANSWER LIMITED UK,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
253475,CARROLL ASSOCIATES LLC,Company,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
253482,IMMUSOFT CORPORATION,Company,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253487,DANA BREVINI SPA,Company,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253503,RHEINMETALL ELECTRONICS GMBH,Company,7,1,0,0,2,0,0,0,0,0,0,0,2,1,5,1,4,0,0,1,1
253506,REGENTS OF THE UNIVERSITY OF CALIFORNIA,Institution,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253554,HEALTHPRO BRANDS INC,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253559,AGROSPHERES INC,Company,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253571,LZLABS GMBH,Company,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
253592,SHENZHEN WICUE OPTOELECTRONICS CO LTD,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
253609,FITESA CHINA AIRLAID COMPANY LIMITED,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253610,INOVABIOTEC CONSULTORIA TECNOLOGICA LTDA,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
253633,PHASE IV ENGINEERING INC,Company,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253642,NATIONAL CANCER CENTER JAPAN,Institution,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253643,RIN INSTITUTE INC,Company,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
253647,MIRRICO LIMITED LIABILITY COMPANY,Company,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
253651,CHEOL HO CHANG,Company,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
253655,ALECTOR LLC,Company,16,0,13,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,1,1,1
253662,LEACH INTERNATIONAL EUROPE,Company,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
253672,HUVEPHARMA,Company,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
