holder_id,nome,tipo,depositadas,concedidas,A_depositadas,A_concedidas,B_depositadas,B_concedidas,C_depositadas,C_concedidas,D_depositadas,D_concedidas,E_depositadas,E_concedidas,F_depositadas,F_concedidas,G_depositadas,G_concedidas,H_depositadas,H_concedidas,num_colaboradores,is_foreign,cluster
93903,CENTRE DE RECERCA EN SALUT INTERNACIONAL DE BARCELONA,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
93934,PABLO MARTÍN LOZANO,Person,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
93991,SERGIO GABRIEL CAPETTINI,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94005,FABIO PERINI SPA,Person,55,40,0,0,49,37,0,0,1,1,0,0,1,1,1,0,0,0,0,1,2
94022,LUCA ZACCHI,Person,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
94031,GEGO TECHNOLOGY BV,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
94049,JONATHAN B WALKER SR,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
94061,ROAL OY,Person,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
94100,ARQULE INC,Person,12,3,8,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,2
94156,SENSIMED SA,Person,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94168,HAMILTON BONADUZ AG,Person,4,4,0,0,3,3,0,0,0,0,0,0,1,1,2,2,0,0,2,1,2
94171,GIAGEN GAITHERSBURG INC,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94300,WILLIAMS COMPANY,Person,14,8,0,0,1,0,12,8,0,0,0,0,0,0,1,0,0,0,1,1,2
94333,FREDERICK PHILIP SELWYN,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94355,GREGORY ALAN RUSSEL,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94401,RIT TECHNOLOGIES LTD,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
94407,NALPROPION PHARMACEUTICALS LLC,Person,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94415,ARDEA BIOSCIENCES INC,Person,13,4,9,4,0,0,9,4,0,0,0,0,0,0,0,0,0,0,1,1,2
94477,TAE TECHNOLOGIES INC,Person,25,14,0,0,4,0,0,0,0,0,0,0,0,0,13,10,16,8,0,1,2
94483,TELEFONAKTIEBOLAGET LM ERICSON PUBL,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
94488,BRIDON INTERNATIONAL LTD,Person,5,3,0,0,0,0,0,0,2,2,0,0,1,1,2,0,0,0,1,1,2
94561,EWALD SCHNEIDER,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94576,INSTITUT PASTEUR,Person,62,23,33,13,1,1,32,15,0,0,0,0,0,0,9,5,0,0,38,1,2
94577,UNIVERSITÉ PARIS DIDEROT,Person,13,7,8,4,1,1,7,2,0,0,0,0,0,0,0,0,1,1,21,1,2
94584,YALE UNIVERSITY,Person,41,1,27,0,1,0,25,0,0,0,0,0,0,0,6,0,0,0,13,1,2
94683,ALEXION PHARMACEUTICALS INC,Person,41,12,27,10,1,1,22,6,0,0,0,0,0,0,3,0,0,0,1,1,2
94755,DANCE PHARMACEUTICALS INC,Person,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94776,APOLLO GROUP INC,Person,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2
94809,RIGIDIZED METALS CORPORATION,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
94826,IVY GROUP HOLDING,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
94852,DAVID H SCALISE,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94889,CRISP SENSATION HOLDINGS SA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94933,MICHAEL SCHLOSSER,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
94935,CARLOS FRADERA PELLICER,Person,2,2,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
94941,INSTITUT PASTEUR KOREA,Person,2,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2
95007,SAISIDHA SUGAR EQUIPMENTS ENGINEERING CO PVT LTD,Person,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
95112,DAIKIN INDUTRIES LTD,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2
95115,GREEN WOOD LOGISTICS AB,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95145,JAIRO BOTIA,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
95160,HAOMAMEDICA LIMITED,Person,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95187,UNIVERSITEIT UTRECHT HOLDING BV,Person,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2
95203,RENMATIX INC,Person,15,7,1,0,4,3,8,5,1,0,0,0,0,0,0,0,0,0,87,1,2
95230,OSVALDO NESTOR RODRIGUEZ,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
95390,SENSUS SPECTRUM LLC,Person,8,7,0,0,1,1,0,0,0,0,0,0,0,0,3,3,2,2,0,1,2
95395,LANCER CORPORATION,Person,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95396,JAN MICHAEL PICHLER,Person,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2
95399,DENCT LTD,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
95421,ELECTRICAL SUBSEA DRILLING AS,Person,23,14,0,0,1,1,0,0,0,0,16,10,6,3,1,1,4,3,4,1,2
95446,ALLEGIANCE CORPORATION,Person,8,4,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
95531,LIVING PROOF INC,Person,12,7,9,6,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2
95573,EPICS THERAPEUTICS,Person,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95574,COMPACTGTL PLC,Person,3,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95635,SHOICHI NAKAMURA,Person,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
95640,RUSSELL ANTHONY CLIFTON,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95673,ALBERT C WEY,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
95678,NINESTAR CORPORATION,Person,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
95694,KNOCK NLOCK LTD,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
95696,JUVENIS LTD,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
95756,KIEKERT AKTIENGESELLSCHAFT,Person,12,5,0,0,1,1,0,0,0,0,11,5,0,0,0,0,2,1,0,1,2
95882,ISRAEL HERSHLER,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
95924,RUPRECHT KARLS UNIVERSITÄT HEIDELBERG,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
96027,UBE INDUSTRIES LTD,Person,24,14,12,8,5,5,15,10,0,0,0,0,4,4,0,0,4,1,75,1,2
96054,DIGNA BIOTECH SL,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
96060,EISENMANN SE,Person,21,7,0,0,8,6,1,1,0,0,0,0,2,1,1,0,1,0,0,1,2
96086,ROBERT G WHITEMAN,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96149,LUC DE BOER,Person,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
96159,ANDRITZ TECHNOLOGY AND ASSET MANAGEMENT GMBH,Person,16,11,0,0,3,2,2,2,9,7,0,0,6,5,0,0,0,0,1,1,2
96284,DAVEY BICKFORD,Person,10,5,0,0,0,0,0,0,0,0,0,0,9,5,0,0,1,0,1,1,2
96314,RONALD R NESPOR,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96317,RAYMOND JOHN BACON,Person,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96346,ØSTERVOLD STEN TERJE,Person,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
96382,MALICKI SLAVOMIR,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96423,TIMOTHY JAMES IRVIN,Person,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96439,SANG WON LEE,Person,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,2
96459,ELEN SPA,Person,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
96481,ADOCIA,Person,9,1,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96515,XICATO INC,Person,6,2,0,0,1,1,1,1,0,0,0,0,5,1,0,0,0,0,23,1,2
96519,JAN NISSON,Person,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2
96521,JAN HOLMGREN,Person,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2
96691,LETI PHARMA SL,Person,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96815,INDEPENDENT ADMINISTRATIVE INSTITUTION NATIONAL FISHERIES UNIVERSITY,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2
96836,MARICAP OY,Person,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96862,MORGAN TECNICA SPA,Person,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96863,DARREN MVALLAIRE,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
96864,DARREN M VALLAIRE,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
96884,KISSEI PHARMACEUTICAL CO LTD,Person,19,12,16,11,0,0,14,11,0,0,0,0,0,0,0,0,0,0,1,1,2
96894,PERSEUS PROTEOMICS INC,Person,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
96926,WEBER ULTRASONICS GMBH,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97001,UNIVERSITE CLAUDE BERNARD LYON,Person,32,10,8,1,0,0,20,8,2,0,0,0,0,0,2,2,0,0,37,1,2
97053,KIMBERLY A CARRAHA,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
97060,DAN ANGELESCU,Person,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2
97098,RAQUALIA PHARMA INC,Person,24,12,20,12,0,0,18,11,0,0,0,0,0,0,1,0,0,0,53,1,2
97144,GILBERT CLAUDEL,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
97159,ISRAEL AEROSPACE INDUSTRIES LTD,Person,10,6,0,0,5,4,0,0,0,0,0,0,1,1,2,1,0,0,1,1,2
97167,NEOMET TECHNOLOGIES INC,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97213,ARAGON PHARMACEUTICALS INC,Person,15,6,9,4,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,2
97234,TEMASEK POLYTECHNIC,Person,4,3,4,3,3,3,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2
97279,DIEFFENBACHER SYSTEM,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97285,PILE DYNAMICS INC,Person,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2
97368,QUAIL RESEARCH AND DESIGN LIMITED,Person,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
97411,ENERPY BV,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
97417,JUSTOY PTY LTD,Person,3,3,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2
97502,TASLY PHARMACEUTICAL GROUP COLTD,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97521,TISZA TEXTIL PACKAGING,Person,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97533,RAUL GRANDE GUTIERREZ,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
97534,JOSE CARLOS BARRENECHA OAR,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
97555,ROBERT JAMES BAIR,Person,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2
97556,BONNIE BUZICK,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
97559,SEMBLANT LIMITED,Person,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
97565,JINGYONG JING,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
97571,KNUTSEN BALLASTVANN AS,Person,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
97577,WILHELM KULLBERG,Person,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97643,DA VOLTERRA,Person,8,3,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,2
97679,BIGARAN SRL,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
97729,DONATI SPA,Person,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97747,ALLISON TRANSMISSION INC,Person,11,11,0,0,1,1,0,0,0,0,0,0,9,9,0,0,0,0,0,1,2
97819,NILES CO LTD,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
97847,TAGIVAN II LLC,Person,6,6,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,5,0,1,2
97883,JIANZHONG LIU,Person,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,2
97888,TETSUGEN CORPORATION,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
97892,BCWORLD PHARM CO LTD,Person,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
97908,THALES HOLDINGS UK PLC,Person,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2
97915,SCOTT BADER COMPANY LIMITED,Person,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
97955,TAIKISHA LTD,Person,3,3,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
98043,RENISHAW PLC,Person,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,2
98052,UTC FIRE SECURITY CORPORATION,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
98111,DIESEL LTD,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
98166,BEIQI FOTON MOTOR CO LTD,Person,9,9,0,0,5,5,0,0,0,0,1,1,4,4,0,0,0,0,4,1,2
98172,FERVENT PHARMACEUTICALS LLC,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98187,AS IP HOLDCO LLC,Person,6,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2
98228,RENNOVIA INC,Person,3,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
98240,KRISANI BIOSCIENCES P LTD,Person,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
98294,MENDEL BIOTECHNOLOGY INC,Person,7,3,2,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,2
98305,ZACHARIAS JOSEPH VAN DEN BERG,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98313,HUN KIM,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
98319,SHAHAR TSABARI,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98346,HANS HILL,Person,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
98347,THAYSSENKRUPP UHDE GMBH,Person,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98372,VAN CAMP INC,Person,8,2,5,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
98404,FABRICE REQUET,Person,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
98405,OLIVIER LAURENT,Person,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
98428,HEMOTEQ AG,Person,10,8,9,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2
98445,WELLINGTON DRIVE TECHNOLOGIES LIMITED,Person,4,2,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,1,2
98456,PARKBURN PRECISION HANDLING SYSTEMS LIMITED,Person,4,4,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2
98461,YIUCHAU CHAU,Person,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
98477,HEINZ KIEBURG,Person,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
98509,FRANTZ DESIGN INC,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98512,ARVIND ACCEL LIMITED,Person,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
98540,BROCKWAY GLASS CONTAINER INC,Person,114,77,0,0,39,30,64,39,0,0,0,0,7,5,10,8,0,0,3,1,2
98545,HOEGANAES CORPORATION,Person,4,3,0,0,3,2,3,3,0,0,0,0,0,0,0,0,1,0,0,1,2
98568,PAUL LENWORTH MANTOCK,Person,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2
98577,ANTONIO PRADO CASTRO,Person,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98585,EDISON PHARMACEUTICALS INC,Person,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
98669,JONGHYUP LEE,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
98682,DANCONA NICOLA,Person,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
98683,JOHN F NOVAK,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
98730,ALCATEL SUBMARINE NETWORKS NORWAY AS,Person,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
98741,FARBER CANCER INSTITUTE INC,Person,49,11,34,7,0,0,28,9,0,0,0,0,0,0,3,2,0,0,54,1,2
98757,TIMO SCHNEIDER,Person,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2
98773,GANLU LIU,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2
98774,YIQUN ZHANG,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2
98775,YA LIU,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2
98777,TAO KE,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2
98779,YUNLONG WU,Person,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,2
98782,NATEX PROZESSTECHNOLOGIE GESMBH,Person,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
98871,UNIVERSITE PAUL SABATIER,Person,4,4,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,6,1,2
98918,PATRICK LESAGE,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
98945,LENZING TECHNIK GMBH,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99025,AMMINEX EMISSIONS TECHNOLOGY AS,Person,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
99094,KITO CORPORATION,Person,9,8,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99146,EDA KOPA SOLWARA LIMITED,Person,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,2
99163,ROSS TECHNOLOGY CORPORATION,Person,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
99193,TAKAITSU KOBAYASHI,Person,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,1,2
99204,IGOR DIDENKO,Person,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
99214,THOMAS MAURICE STEWART GREGORY,Person,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99248,FUMEX AB,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99264,CHART INC,Person,3,1,0,0,1,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,2
99283,WESCO EQUITY CORPORATION,Person,10,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,0,1,2
99314,NUODB INC,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
99426,MARK CULLEN,Person,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
99431,TENNECO INC,Person,27,12,0,0,1,1,2,2,0,0,0,0,10,7,0,0,3,2,12,1,2
99466,ARMWEST LLC,Person,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,1,2
99474,VLADIMIR REIL,Person,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99475,SIGA TECHNOLOGIES INC,Person,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99536,VÄDERSTAD HOLDING AB,Person,3,3,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
99606,HERLOGAS SA,Person,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
99638,CHUGOKU MARINE PAINTS LTD,Person,4,3,2,2,1,1,4,3,0,0,1,1,1,1,0,0,0,0,4,1,2
99705,APR APPLIED PHARMA RESEARCH SA,Person,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99721,BLMH TECNOLOGIES INC,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99761,JEFFREY WALTERS,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
99839,CESA ALLIANCE SA,Person,3,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
99971,DESMET BALLESTRA NORTH AMERICA INC,Person,4,4,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
99995,FRANZ PLASSER BAHNBAUMASCHINE,Person,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2
100069,PIERRE FABRE DERMO,Person,47,24,37,24,1,1,5,3,0,0,0,0,0,0,0,0,0,0,4,1,2
100073,HAVER ENGINEERING GMBH,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100116,MAGNUS TTM IC,Person,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100136,SIVIDON DIAGNOSTICS GMBH,Person,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
100154,SATAKE CORPORATION,Person,60,31,3,1,37,22,0,0,0,0,0,0,14,8,27,14,6,1,4,1,2
100213,MENAI MEDICAL TECHNOLOGIES LIMITED,Person,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2
100233,UNIVERSITE PIERRE ET MARIE CURIE PARIS,Person,11,8,6,4,0,0,8,6,0,0,0,0,0,0,0,0,0,0,26,1,2
100234,ASSISTANCE PUBLIQUE HÔPITAUX DE PARIS,Person,6,4,4,2,0,0,3,2,0,0,0,0,0,0,1,1,0,0,10,1,2
100244,CALIOPA AG,Person,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100258,PFENEX INC,Person,5,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2
100260,KATHARINA SCHULZ,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100271,SURMODICS INC,Person,5,5,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
100283,BELGOPROCESS NV,Person,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,2
100332,ATHENA AUTOMATION LTD,Person,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100350,THERAVIDA INC,Person,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
100360,INGURAN LLC,Person,35,20,14,10,6,4,11,6,0,0,0,0,0,0,14,9,0,0,0,1,2
100407,ALANOD GMBH CO KG,Person,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
100455,BRUCE A TUNGET,Person,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,2
100474,PHARMACOPHOTONICS INC,Person,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
100492,GEVAERT,Person,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100561,PAUL A SVEJKOVSKY,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100592,SAINT JEAN INDUSTRIES,Person,11,7,0,0,7,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2
100626,JORGE ALFONSO JESÚS VALLEJO MANYARI,Person,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
100653,VAKZINE PROJEKT MANAGEMENT GMBH,Person,6,4,4,3,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,2
100659,MOORE FANS LLC,Person,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
